Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
ray-small-band-pink-opal-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5695.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,,,
ray-small-band-opal,Ray Small Band | Opal,Opal stones inlayed into sterling silver. Lightweight with a thin band.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5663.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
ray-small-band-opal,,,,,,,,6,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5698.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-band-opal,,,,,,,,6.5,,,,,,45,shopify,1,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5744_ee9dbc4c-06f6-44e4-bbd4-e6d1ca704c64.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-band-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5825_878699a3-ac97-4d42-865f-cfb39201920e.jpg?v=1571731830,4,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-band-opal,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,33,33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
mini-shield-ring-opal,Mini Shield Ring | Opal,Small and delicate shield ring with opal stones. Sterling silver.,Goldie Lew,Rings,,FALSE,Size,7,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5702.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,7.5
mini-shield-ring-opal,,,,,,,,9,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5703.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,7.5
mini-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5825.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,,,
mini-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5744.jpg?v=1571731830,4,,,,,,,,,,,,,,,,,,,,,
blush-stacker-rings,Chi Ring | Blush Stacker,Beautiful blush colored stacker rings. Light and delicate.,Goldie Lew,Rings,,FALSE,Size,6,,,,,,45,shopify,0,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5032.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
blush-stacker-rings,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,30,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
blush-stacker-rings,,,,,,,,7,,,,,,45,shopify,0,deny,manual,30,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
blush-stacker-rings,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,30,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
blush-stacker-rings,,,,,,,,8,,,,,,45,shopify,0,deny,manual,30,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
bonnie-ring-white-buffalo,Bonnie Ring | White Buffalo,White Buffalo Turquoise with sterling silver round the stone. Thicker stamped band. Measures around 1.25 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,195,195,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4001.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5076.jpg?v=1571731829,lb,,66
bonnie-ring-white-buffalo,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,195,195,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5071.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5074.jpg?v=1571731829,lb,,66
bonnie-ring-white-buffalo,,,,,,,,8,,,,,,45,shopify,1,deny,manual,195,195,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5073.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5072.jpg?v=1571731829,lb,,66
bonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5076.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,,,
bonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5074.jpg?v=1571731829,5,,,,,,,,,,,,,,,,,,,,,
bonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5072.jpg?v=1571731829,6,,,,,,,,,,,,,,,,,,,,,
bonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5075.jpg?v=1571731829,7,,,,,,,,,,,,,,,,,,,,,
lonnie-ring-white-buffalo,Lonnie Ring | White Buffalo,White Buffalo Turquoise set into sterling silver. Thicker stamped band. Measures around 1.25 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3992.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5082.jpg?v=1571731829,lb,,48
lonnie-ring-white-buffalo,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5081.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5085.jpg?v=1571731829,lb,,48
lonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5082.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,,,,
lonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5083.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,,,
lonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5080.jpg?v=1571731829,5,,,,,,,,,,,,,,,,,,,,,
lonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5085.jpg?v=1571731829,6,,,,,,,,,,,,,,,,,,,,,
lonnie-ring-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5084.jpg?v=1571731829,7,,,,,,,,,,,,,,,,,,,,,
mitchie-ring-white-buffalo,Mitchie Ring | White Buffalo,<span>Tr</span><span>i-</span><span>stone white buffalo turquoise ring. Each ring is a different and unique one of a kind piece. Measuring between 1.75 to 2 inches tall. </span>,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9626.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-white-buffalo,,,,,,,,9,,,,,,45,shopify,0,deny,manual,148,148,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,44
mitchie-ring-turquoise,Mitchie Ring No. 01 | Turquoise | Size 6,<p>Tri-stone turquoise ring. Size 6.</p>,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9650.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
flower-ring-no-2,Flower Ring No. 2,<span>Beautiful dark blue-green turquoise stones in a flower design. Set into sterling silver with a thin band. Measures 1 inch tall.</span>,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,1,deny,manual,138,138,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5038.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,46
flower-ring-no-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5039.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,,,
flower-no-1,Flower No. 1 Ring,Bright blue turquoise stones in a flower design. Set into sterling silver with a thin band. Measures 1 inch tall.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,2,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5033.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
flower-no-1,,,,,,,,7,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5034.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,36
shield-double-bar-ring-opal,Shield Double Bar Ring | Opal,Sterling silver and opal bar ring. Measures just over .5 inch tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0176.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,30
shield-double-bar-ring-opal,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0177.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,30
shield-double-bar-ring-opal,,,,,,,,7,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
shield-double-bar-ring-opal,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
shield-double-bar-ring-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
shield-double-bar-ring-opal,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,85,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
josaphine-ring-size-8,Josephine Ring,"<p>Unique and beautiful, this ring stands apart. Shades of red and orange spiny oyster are set into a thick sterling silver stamped band.</p>
<p>The stones were hand picked by Jazlyn and were hand crafted by Native American artist Russell San in New Mexico. </p>",Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_884162fa-de13-4fa0-b3de-3ce85f3c546f.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
josaphine-ring-size-8,,,,,,,,8,,,,,,45,shopify,3,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8900.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,36
josaphine-ring-size-8,,,,,,,,8.5,,,,,,45,shopify,1,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8901.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,,lb,,36
josaphine-ring-size-8,,,,,,,,9,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5004.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,lb,,36
josaphine-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4918_a9cbb965-d174-4304-bfa6-452dd4739ce1.jpg?v=1571731829,5,,,,,,,,,,,,,,,,,,,,,
josaphine-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4907_fc4a3290-a8ba-4dc3-8a39-7d2365f5239c.jpg?v=1571731829,6,,,,,,,,,,,,,,,,,,,,,
copy-of-jacs-ring-size-8,Jacs Ring Size 9,"If you love BOLD jewelry, this ring is for you. The beautiful turquoise sone is massive and is set into a think sterling silver band. It is defiantly a ring that will get noticed. Measures 2 inches tall. Size 9.",Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,91,shopify,1,deny,manual,335,335,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5010.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,96
copy-of-jacs-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5011.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,,,
copy-of-jacs-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4914_d0bfe6b8-6607-4f45-9153-78765cbe1638.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,,,,
copy-of-jacs-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4918_1ca87789-a6d4-489a-8c60-0f876c0e374e.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,,,
5-bar-ring-opal,5 Bar Ring | Opal Multi,Sterling silver and turquoise bar ring. This delicate silver with 5 turquoise bars. Measures just under 1 inch tall.,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,75,95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5014.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,27.5
5-bar-ring-opal,,,,,,,,7,,,,,,45,shopify,0,deny,manual,75,95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5015.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,27.5
5-bar-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4918.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,,,,
jess-ring-black-onyx,Jess Ring | Black Onyx,Small and light weight. A very comfortable ring with a black onyx stone set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3563.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
jess-ring-black-onyx,,,,,,,,6,,,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6361.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,11
jess-ring-black-onyx,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_5499.HEIC_5c0b53c2-87e3-4566-8812-2463b8386508.jpg?v=1571731829,3,,,,,,,,,,,,,,,,,,,,,
jess-ring-black-onyx,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6348_f95f36a0-4963-473e-8aa6-15466a566ac6.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,,,
lyle-ring-xs,Lyle Ring | XS,This mini dot ring sit comfortably on your finger. It is really cute stacked or all on its own. It has 15 small stones. Authentic turquoise and sterling silver.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,66,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8508.jpg?v=1576194432,1,,FALSE,,,,,,,,,,,,,,,,,lb,,22
lyle-ring-xs,,,,,,,,5.5,,,,,,45,shopify,0,deny,manual,66,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8509.jpg?v=1576194432,2,,,,,,,,,,,,,,,,,,,lb,,22
short-dot-ring-size-8,Lyle Ring | Large,<p>This statement ring wraps comfortably around your finger. 50 small authentic turquoise stones and sterling silver. </p>,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,1,deny,manual,210,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7965.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,72
short-dot-ring-size-8,,,,,,,,6.5,,,,,,45,shopify,1,deny,manual,210,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7966.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,72
short-dot-ring-size-8,,,,,,,,7.5,,,,,,45,shopify,1,deny,manual,210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,72
short-dot-ring-size-8,,,,,,,,9,,,,,,45,shopify,1,deny,manual,210,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,72
size-7-larimar-ring,Size 7.5 Larimar Ring,<p>Authentic Larimar stone set into a unique sterling silver setting and a thick band.</p>,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,400,400,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_436e3462-b6ed-456c-9905-8b0424d569bf.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,130
size-7-larimar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4633.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
size-7-larimar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_5499.HEIC.jpg?v=1571731828,3,,,,,,,,,,,,,,,,,,,,,
size-7-larimar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6363.jpg?v=1571731828,4,,,,,,,,,,,,,,,,,,,,,
size-7-larimar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6370.jpg?v=1571731828,5,,,,,,,,,,,,,,,,,,,,,
ray-small-turquoise-band,Ray Small Band | Turquoise,Turquoise stones inlayed into sterling silver. Lightweight with a thin band.,Goldie Lew,Rings,,FALSE,Size,5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4624.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,6,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,7,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,8,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,9,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
ray-small-turquoise-band,,,,,,,,10,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,11
medium-dot-ring-colorful,Medium Dot Ring | Colorful,Five round colorful stones set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,5.5,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4668.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,6,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,8,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring-colorful,,,,,,,,9,,,,,,45,shopify,0,deny,manual,30,30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
tall-dash-ring-size-10,Tall Dash Ring Size 10,This tall statement ring measures 2 inches tall. It wraps comfortably around your finger and is lightweight.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,265,265,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_8fb28a9b-e69b-4f4b-add8-83745a92dca1.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,88
tall-dash-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3982.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
large-rope-dot-turquoise-ring-size-8-5,Large Rope Dot Turquoise Ring  Size 8.5,Large turquoise heirloom ring with a thick band. This beauty turquoise stone is surrounded by a rope and dot design and a thick band. Measures 1.75 inches tall. Size 8.5,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,825,825,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_bf022058-baf1-4f13-b741-924090869a31.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,275
large-rope-dot-turquoise-ring-size-8-5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3964.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
the-mimi-ring-black-onyx,The Mimi Ring | Black Onyx,9 stones in a flower shape with 8 tear drop stones surrounding a larger stone. Genuine black onyx and sterling silver. Measures 1.75 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3745.jpg?v=1571945971,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-black-onyx,,,,,,,,7,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3746.jpg?v=1571945971,2,,,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-black-onyx,,,,,,,,8,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3504.jpg?v=1571945971,3,,,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-black-onyx,,,,,,,,9,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1954_eb819d7e-2d1a-4ef4-bd3b-abb4cca5e015.jpg?v=1571945971,4,,,,,,,,,,,,,,,,,,,lb,,48
the-mimi-ring-black-onyx,,,,,,,,10,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,48
hope-stamped-ring-size-6,Hope Stamped Ring Size 6,Sterling silver is the star of this unique stamped ring. A beautiful and bright turquoise stone set into sterling silver. Genuine sterling silver and turquoise. Measures 1.5 inches tall.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,289,289,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_ef5603e5-34f8-42eb-93a8-67928b09f2b1.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,95
hope-stamped-ring-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3975.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
hope-stamped-ring-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2020.jpg?v=1571731828,3,,,,,,,,,,,,,,,,,,,,,
lily-ring-size-6,Lily Ring Size 6,Sterling silver is the star of this unique ring. A beautiful and bright turquoise stone set into sterling silver with a thicker band. Genuine sterling silver and turquoise. Measures 1.5 inches tall.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,450,450,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_ae5b379a-c10f-4cb0-9d00-d4fc26cac7a3.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,150
lily-ring-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3969.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
