Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
small-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7677_1258e7ae-b21a-4a2f-adf0-79d4841b6f8f.jpg?v=1571731846,3,,,,,,,,,,,,,,,,,,,,,
small-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7678.jpg?v=1571731846,4,,,,,,,,,,,,,,,,,,,,,
kari-necklace,Kari Necklace,<p>Unique clear stone with sterling silver accents on a 16 inch silver chain. </p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,4,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_b65680bf-bc4a-48b3-92dc-d28d1d604678.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
reyna-necklace,Reyna Necklace,<p>Light pink stone with sterling silver accents on a 16 inch silver chain. </p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_db4fdf82-d3f1-47de-ac81-0f2336a9ffba.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
tinnie-necklace,Tinnie Necklace,<p>Light aqua stone with gold accents on a 15 inch gold chain. This necklace is very delicate and is similar in design to the Georgia. </p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,37,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_58b878dd-1c8a-447c-adaf-a22ed754640e.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
long-bead-strand,Long Bead Strand,<p>Large beaded necklace. 42 inch. </p>,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7014_1.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
3-strand-dragonfly,3 Strand Dragonfly,"Authentic turquoise a spiny oyster dragon fly on our <a href=""https://goldielew.com/products/three-strand-turquoise-necklace"" target=""_blank"" rel=""noopener noreferrer"">3 strand turquoise necklace.</a> The necklace measures 16 inches at its shortest level.",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,1,deny,manual,546,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7013_1.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,182
sadie-necklace,Sadie Necklace,2 inch White Buffalo stone with sterling silver bead. On a 20 inch olive chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,86,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6934.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
sadie-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6570_2b5adfc5-3af7-4a46-b963-8432128ee944.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
daphnie-3-strand,Daphnie | 3 Strand,Hand beaded Native American Necklace. Available in 18 or 24 inches.,Goldie Lew,Necklaces,,TRUE,Size,18 inch,,,,,,45,shopify,1,deny,manual,132,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6937.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
daphnie-3-strand,,,,,,,,24 inch,,,,,,45,shopify,0,deny,manual,160,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6938.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,lb,,
daphnie-3-strand,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6683.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,,,
turquoise-cross-necklace,Turquoise Cross Necklace,Turquoise stones in a cross. Sterling silver on a 16 inch chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,82,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6935.jpg?v=1571731845,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6936.jpg?v=1571731845,2,,,,,,,,,,,,,,,,,,,,,
turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6682.jpg?v=1571731845,3,,,,,,,,,,,,,,,,,,,,,
steer-head-necklace-gold,Steer Head Necklace | Gold,Gold tip steer head on a 20 inch gold and pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock019.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
steer-head-necklace-silver,Steer Head Necklace | Silver,Silver tip steer head on a 20 inch silver and freshwater pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/restock020.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
snow-necklace,Snow Necklace,Fun statement necklace perfect with any outfit. A large 3 inch bauble with white stones. Freshwater Pearl Chain or Sterling Silver.,Goldie Lew,Necklaces,,TRUE,Style,Pearl,,,,,,45,shopify,0,deny,manual,330,330,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8464.jpg?v=1578613640,1,,FALSE,,,,,,,,,,,,,,,,,lb,,110
snow-necklace,,,,,,,,SIlver Chain,,,,,,45,shopify,0,deny,manual,165,330,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0021.jpg?v=1578613640,2,,,,,,,,,,,,,,,,,,,lb,,110
snow-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8463.jpg?v=1575346135,3,,,,,,,,,,,,,,,,,,,,,
lizzie-necklace,Lizzie Necklace,silver arrowhead on a 16 inch sterling chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,48,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0013_fd892627-3d22-448b-a54a-97079287bfcc.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
jane-necklace,Jane Necklace,1.5 inch white buffalo stone on a 16 inch double sterling chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0015.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
pearl-turquoise-crescent-necklace,Pearl Turquoise Crescent Necklace,Turquoise crescent with a delicate pearl and gold chain. 16 and 18 inch chains.,Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9404.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
pearl-turquoise-crescent-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
the-faye,The Faye,"<p>The Faye is a charming turquoise stone on a delicate gold and pearl chain. The stone measures 1.5 inches tall and the chain is 16 inches.</p>
<p><em>Please measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,44,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6277.jpg?v=1571731831,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
the-faye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6176.jpg?v=1571731831,2,,,,,,,,,,,,,,,,,,,,,
the-faye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6174.jpg?v=1571731831,3,,,,,,,,,,,,,,,,,,,,,
the-faye,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6163.jpg?v=1571731831,4,,,,,,,,,,,,,,,,,,,,,
the-caroline-necklace,The Caroline Necklace,"<p>The Caroline is a pretty piece that layered as shown here or can be worn alone. it has a horizontal clear stone on a pearl and silver or gold chain.  The chain lengths are 16 &amp; 18 inches. </p>
<p><em>Please Measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Color,Gold,Size,16 inch,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6279.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
the-caroline-necklace,,,,,,,,Gold,,18 inch,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5717_b64ac0c9-1902-4081-8e91-20d117403160.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,lb,,9
the-caroline-necklace,,,,,,,,Silver,,16 inch,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6263.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,lb,,9
the-caroline-necklace,,,,,,,,Silver,,18 inch,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6040_c80f9dec-dba5-444c-a1d1-84c7bef3866b.jpg?v=1571731830,4,,,,,,,,,,,,,,,,,,,lb,,9
dry-creek-turquoise-necklace-earrings,The Patricia | Dry Creek Turquoise Necklace & Earrings,"Rare and beautiful Dry Creek Turquoise make up this stunning squash necklace. Light blue in color, this piece is truly one of a kind. Comes with matching earrings. Genuine turquoise and sterling silver.",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,91,shopify,1,deny,manual,4950,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5839.jpg?v=1571731830,1,,FALSE,,,,,,,,,,,,,,,,,lb,,1650
dry-creek-turquoise-necklace-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5775.jpg?v=1571731830,2,,,,,,,,,,,,,,,,,,,,,
dry-creek-turquoise-necklace-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5774.jpg?v=1571731830,3,,,,,,,,,,,,,,,,,,,,,
nini-necklace,Nini Necklace,Dainty silver edged turquoise stone on a braided silver 18 inch chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,28,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4691.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
square-pontiac-necklace-turquoise,Square Pontiac Necklace | Turquoise,<p>Sterling silver bauble with a square turquoise stone. The bauble is 2 inches long. The chain is pearl and silver and is 20 inches.</p>,Goldie Lew,Necklaces,,TRUE,Size,20 inch,,,,,,45,shopify,0,deny,manual,192,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4695.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,65
square-pontiac-necklace-turquoise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4696.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,,,
coin-necklace,Coin Necklace,Silver coin necklace on an 18 inch chain,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_644711.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
turquoise-bead-necklace,Turquoise Bead Necklace,"Turquoise beads hang 18 inches. Pictured with the <a href=""https://goldielew.com/products/three-strand-turquoise-necklace"" target=""_blank"" rel=""noopener noreferrer"">3 strand turquoise necklace</a>, the <a href=""https://goldielew.com/products/coin-necklace"" target=""_blank"" rel=""noopener noreferrer"">coin necklace</a> and the <a href=""https://goldielew.com/products/candy-land-necklace"" target=""_blank"" rel=""noopener noreferrer"">Candy Land necklace.</a>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,150,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4685.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
turquoise-bead-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6447_43a271c9-3a56-44ce-b370-9b74e6f98e81.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,,,
three-strand-turquoise-necklace,Three Strand Turquoise Necklace,Beautiful raw turquoise beads with three strands. The smallest strand is 16 inches.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,150,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/432B37B0-8413-4BE5-A739-430BE045F6CC.jpg?v=1580488331,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
three-strand-turquoise-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A4683.jpg?v=1580488331,2,,,,,,,,,,,,,,,,,,,,,
three-strand-turquoise-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6447_bc830d4e-2313-44da-980e-449f496fd88f.jpg?v=1580488331,3,,,,,,,,,,,,,,,,,,,,,
tilly-necklace,Tilly Necklace,"Clear stone on a delicate turquoise and gold chain. Come in 16 and 18 inches. Looks so cute layered with the <a href=""https://goldielew.com/products/the-georgia"" target=""_blank"" rel=""noopener noreferrer"">Georgia</a> and and <a href=""https://goldielew.com/products/pearl-and-gold-choker"">Pearl Choker</a>.",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,56,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3195.jpg?v=1571731829,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
tilly-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,56,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0782.jpg?v=1571731829,2,,,,,,,,,,,,,,,,,,,lb,,15
tilly-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_5880.jpeg?v=1571731829,3,,,,,,,,,,,,,,,,,,,,,
tilly-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_6376_3483be41-f02c-4965-9dbe-568e65253ccf.jpg?v=1571731829,4,,,,,,,,,,,,,,,,,,,,,
candy-land-necklace,Candy Land Necklace,Fun statement necklace for Spring and Summer. A large and colorful 4 inch bauble on a 28 inch turquoise and gold chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,395,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0023.jpg?v=1578413800,1,,FALSE,,,,,,,,,,,,,,,,,lb,,144
pearl-arrowhead-necklace,Pearl Arrowhead Necklace,Clear arrowhead with gold accents on a delicate pearl and gold chain. Cones in 16 or 18 inches.,Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3893.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
pearl-arrowhead-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
gem-arrowhead-necklace,Gem Arrowhead Necklace,Clear arrowhead with gold accents on a delicate gold gem chain. Comes in 16 or 18 inch.,Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3895.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
gem-arrowhead-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,54,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
gem-gold-crescent-necklace,Gem Gold Crescent Necklace,Gold crescent with a delicate gold gem chain. Comes in 16 or 18 inch.,Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3889.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
gem-gold-crescent-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
pearl-gold-crescent-necklace,Pearl Gold Crescent Necklace,Gold crescent with a delicate pearl and gold chain.,Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3891.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
pearl-gold-crescent-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
green-stone-turquoise-bangle,Green Stone Turquoise Bangle,One of a kind turquoise bangle. This is a unique heirloom piece. This and heavy duty stamped sterling silver with 16 green turquoise stones. Measures .5 inch tall.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,660,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3956.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,220
green-stone-turquoise-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3957.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
bali-necklace-no-2,Bali Necklace No. 2,One of a kind turquoise necklace. Unique and beautiful bright turquoise colored stone on a 18 inch sterling silver chain. Turquoise stone measures 12 inches tall.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,300,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3989.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,150
bali-necklace-no-1,Bali Necklace No. 1,One of a kind turquoise necklace. Unique and beautiful light aqua colored turquoise stone on a 18 inch sterling silver chain. Turquoise stone measures 1.5 inches tall.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,300,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3988.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,150
gold-crescent,Gold Crescent,"<p>Gold crescent with gold accents on a 16, or 18 inch gold chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3885.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
gold-crescent,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3886.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,,lb,,10
firebird-necklace-turquoise,Firebird Necklace | Turquoise,Sterling silver bauble with a turquoise stone. The bauble is 3.5 inches long and in on a 24 inch pearl and silver chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,245,490,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8461.jpg?v=1575346016,1,,FALSE,,,,,,,,,,,,,,,,,lb,,145
firebird-necklace-turquoise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_019fc39b-4215-4aa5-b631-741073f90c0e.jpg?v=1575346016,2,,,,,,,,,,,,,,,,,,,,,
pontiac-necklace-white-buffalo,Pontiac Necklace | White Buffalo,Sterling silver bauble with a white buffalo turquoise stone. The bauble is 2 inches long. The chain is a 24 inch pearl and silver.,Goldie Lew,Necklaces,,TRUE,Size,24 inch,,,,,,45,shopify,0,deny,manual,185,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5096.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5096.jpg?v=1571731827,lb,,65
pontiac-necklace-turquoise,Pontiac Necklace | Turquoise,<p>Sterling silver bauble with a turquoise stone. The bauble is 2 inches long on a 20 inch pearl and sterling chain. </p>,Goldie Lew,Necklaces,,TRUE,Size,20 Inch,Color,aqua green,,,,45,shopify,0,deny,manual,192,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5091.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5091.jpg?v=1571731827,lb,,65
long-arrowhead,Long Arrowhead,Clear arrowhead with gold accents on a 30 inch chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3872.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
long-arrowhead,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3868.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,,,,
the-evie-gold,The Evie Gold,"<p>Gold horn with textured design. The chain is 28 inches and the horn is 2.5 inches. The chain comes in the olive or golden pearl.</p>
<p><em>All sales are <strong>final</strong> in necklaces. Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Chain,Olive,,,,,,45,shopify,0,deny,manual,69,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3858.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3858.jpg?v=1571731827,lb,,
the-evie-gold,,,,,,,,Pearl,,,,,,45,shopify,0,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3879.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3879.jpg?v=1571731827,lb,,
the-evie-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3873.jpg?v=1571731827,3,,,,,,,,,,,,,,,,,,,,,
the-evie-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3860.jpg?v=1571731827,4,,,,,,,,,,,,,,,,,,,,,
the-kove-gold,The Kove | Gold,"<p>The Kove is a pretty and delicate piece that layers well or can be worn alone. It has small white buffalo turquoise stones and accent beads. The chain length is 15 inches.</p>
<p><em>Please measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,15,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3863_1.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
the-georgia-silver,The Georgia | Silver,"<p>The Georgia is a pretty and delicate piece that layers well or can be worn alone. it has 5 small turquoise stones and a sterling silver bead. The silver chain length is 15 inches. </p>
<p><em>Please Measure your neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,15,,,,,,45,shopify,0,deny,manual,32,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8497.jpg?v=1576195580,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
the-georgia-silver,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0278.jpg?v=1576195580,2,,,,,,,,,,,,,,,,,,,,,
the-georgia-silver,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5717.jpg?v=1576195580,3,,,,,,,,,,,,,,,,,,,,,
blue-boy-necklace,Blue Boy Necklace,"<p>Silver bead and silver accents on a 16 inch turquoise and silver chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,48,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3813111.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
blue-boy-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3782_c5a2c906-7a5a-404a-85eb-2e250ed3e5b6.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,,,
blue-boy-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3712_855050a5-295e-41a3-b121-17678714e9b9.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,,,
